,index,Timestamp,Value 1,Moving average (5),Moving average (6),Moving average (8),Moving average (10)
1402,1402,1593220238764.0,8636.0,18531.8,18220.0,16992.625,16395.0
1403,1403,1593220298925.0,17955.0,20215.4,18435.666666666668,17156.125,16109.7
1404,1404,1593220359092.0,10330.0,12537.8,18567.833333333332,17200.625,16422.6
1405,1405,1593220419273.0,22593.0,14955.2,14213.666666666666,17942.125,17017.2
1406,1406,1593220479442.0,7405.0,13383.8,13696.833333333334,17675.625,16760.3
1407,1407,1593220539604.0,3741.0,12404.8,11776.666666666666,12053.5,15468.3
1408,1408,1593220599772.0,28162.0,14446.2,15031.0,14260.5,17330.8
1409,1409,1593220659942.0,13378.0,15055.8,14268.166666666666,14025.0,13796.8
1410,1410,1593220720081.0,26127.0,15762.6,16901.0,16211.375,15358.9
1411,1411,1593220780260.0,19528.0,18187.2,16390.166666666668,16408.0,15785.5
1412,1412,1593220840440.0,8991.0,19237.2,16654.5,16240.625,15821.0
1413,1413,1593220900577.0,28325.0,19269.8,20751.833333333332,16957.125,16858.0
1414,1414,1593220960743.0,15271.0,19648.4,18603.333333333332,17940.375,17352.1
1415,1415,1593221020904.0,20880.0,18599.0,19853.666666666668,20082.75,17180.8
1416,1416,1593221081065.0,6744.0,16042.2,16623.166666666668,17405.5,17114.7
1417,1417,1593221141218.0,10753.0,16394.6,15160.666666666666,17077.375,17815.9
1418,1418,1593221201389.0,20434.0,14816.4,17067.833333333332,16365.75,17043.1
1419,1419,1593221262268.0,3534.0,12469.0,12936.0,14366.5,16058.7
1420,1420,1593221322440.0,19630.0,12219.0,13662.5,15696.375,15409.0
1421,1421,1593221382608.0,15768.0,14023.8,12810.5,14126.75,15033.0
1422,1422,1593221442779.0,4521.0,12777.4,12440.0,12783.0,14586.0
1423,1423,1593221502948.0,20574.0,12805.4,14076.833333333334,12744.75,13810.9
1424,1424,1593221563119.0,3781.0,12854.8,11301.333333333334,12374.375,12661.9
1425,1425,1593221623281.0,31992.0,15327.2,16044.333333333334,15029.25,13773.1
1426,1426,1593221683450.0,9856.0,14144.8,14415.333333333334,13707.0,14084.3
1427,1427,1593221743616.0,15484.0,16337.4,14368.0,15200.75,14557.4
1428,1428,1593221803782.0,8723.0,13967.2,15068.333333333334,13837.375,13386.3
1429,1429,1593221863939.0,16925.0,16596.0,14460.166666666666,13982.0,14725.4
1430,1430,1593221924108.0,7450.0,11687.6,15071.666666666666,14348.125,13507.4
1431,1431,1593221984279.0,13666.0,12449.6,12017.333333333334,13484.625,13297.2
1432,1432,1593222044448.0,8488.0,11050.4,11789.333333333334,14073.0,13693.9
1433,1433,1593222104616.0,17897.0,12885.2,12191.5,12311.125,13426.2
1434,1434,1593222164778.0,6740.0,10848.2,11861.0,11921.625,13722.1
1435,1435,1593222224933.0,19077.0,13173.6,12219.666666666666,12370.75,12430.6
1436,1436,1593222285089.0,20218.0,14484.0,14347.666666666666,13807.625,13466.8
1437,1437,1593222345256.0,19729.0,16732.2,15358.166666666666,14158.125,13891.3
1438,1438,1593222405426.0,26849.0,18522.6,18418.333333333332,16583.0,15703.9
1439,1439,1593222465595.0,33414.0,23857.4,21004.5,19051.5,17352.8
1440,1440,1593222525764.0,17884.0,23618.8,22861.833333333332,20226.0,18396.2
1441,1441,1593222585881.0,17319.0,23039.0,22568.833333333332,20153.75,18761.5
1442,1442,1593222646047.0,6272.0,20347.6,20244.5,20095.25,18539.9
1443,1443,1593222706516.0,16487.0,18275.2,19704.166666666668,19771.5,18398.9
1444,1444,1593222766968.0,9298.0,13452.0,16779.0,18406.5,18654.7
1445,1445,1593222827236.0,15021.0,12879.4,13713.5,17818.0,18249.1
1446,1446,1593222887504.0,6744.0,10764.4,11856.833333333334,15304.875,16901.7
1447,1447,1593222947685.0,16042.0,12718.4,11644.0,13133.375,16533.0
1448,1448,1593223007858.0,7163.0,10853.6,11792.5,11793.25,14564.4
1449,1449,1593223068034.0,14244.0,11842.8,11418.666666666666,11408.875,12647.4
1450,1450,1593223128207.0,8470.0,10532.6,11280.666666666666,11683.625,11706.0
1451,1451,1593223188382.0,14244.0,12032.6,11151.166666666666,11403.25,11398.5
1452,1452,1593223248547.0,7922.0,10408.6,11347.5,11231.25,11563.5
1453,1453,1593223308661.0,16333.0,12242.6,11396.0,11395.25,11548.1
1454,1454,1593223368776.0,8433.0,11080.4,11607.666666666666,11606.375,11461.6
1455,1455,1593223428921.0,14114.0,12209.2,11586.0,11365.375,11370.9
1456,1456,1593223489124.0,8521.0,11064.6,11594.5,11535.125,11548.6
1457,1457,1593223549295.0,15328.0,12545.8,11775.166666666666,11670.625,11477.2
1458,1458,1593223609461.0,7880.0,10855.2,11768.166666666666,11596.875,11548.9
1459,1459,1593223669667.0,16446.0,12457.8,11787.0,11872.125,11769.1
1460,1460,1593223729844.0,7966.0,11228.2,11709.166666666666,11877.625,11718.7
1461,1461,1593223790041.0,13501.0,12224.2,11607.0,11523.625,11644.4
1462,1462,1593223850214.0,10004.0,11159.4,11854.166666666666,11720.0,11852.6
1463,1463,1593223910416.0,14836.0,12550.6,11772.166666666666,11810.25,11702.9
1464,1464,1593223970608.0,7982.0,10857.8,11789.166666666666,11742.875,11657.8
1465,1465,1593224030776.0,18670.0,12998.6,12159.833333333334,12160.625,12113.4
1466,1466,1593224090946.0,6377.0,11573.8,11895.0,11972.75,11899.0
1467,1467,1593224151114.0,14916.0,12556.2,12130.833333333334,11781.5,11857.8
1468,1468,1593224211313.0,9473.0,11483.6,12042.333333333334,11969.875,12017.1
1469,1469,1593224271480.0,24075.0,14702.2,13582.166666666666,13291.625,12780.0
1470,1470,1593224331643.0,6744.0,12317.0,13375.833333333334,12884.125,12657.8
1471,1471,1593224391814.0,16074.0,14256.4,12943.166666666666,13038.875,12915.1
1472,1472,1593224452016.0,9415.0,13156.2,13449.5,13218.0,12856.2
1473,1473,1593224512184.0,14045.0,14070.6,13304.333333333334,12639.875,12777.1
1474,1474,1593224572360.0,9652.0,11186.0,13334.166666666666,13049.25,12944.1
1475,1475,1593224632540.0,15037.0,12844.6,11827.833333333334,13064.375,12580.8
1476,1476,1593224692698.0,6170.0,10863.8,11732.166666666666,12651.5,12560.1
1477,1477,1593224752812.0,17872.0,12555.2,12031.833333333334,11876.125,12855.7
1478,1478,1593224812980.0,6744.0,11095.0,11586.666666666666,11876.125,12582.8
1479,1479,1593224873150.0,14504.0,12065.4,11663.166666666666,11679.875,11625.7
1480,1480,1593224933321.0,4803.0,10018.6,10855.0,11103.375,11431.6
1481,1481,1593224993491.0,9155.0,10615.6,9874.666666666666,10492.125,10739.7
1482,1482,1593225053661.0,17105.0,10462.2,11697.166666666666,11423.75,11508.7
1483,1483,1593225113804.0,16288.0,12371.0,11433.166666666666,11580.125,11733.0
1484,1484,1593225173968.0,7693.0,11008.8,11591.333333333334,11770.5,11537.1
1485,1485,1593225234107.0,16335.0,13315.2,11896.5,11578.375,11666.9
1486,1486,1593225294276.0,8092.0,13102.6,12444.666666666666,11746.875,11859.1
1487,1487,1593225354433.0,15180.0,12717.6,13448.833333333334,11831.375,11589.9
1488,1488,1593225414601.0,6354.0,10730.8,11657.0,12025.25,11550.9
1489,1489,1593225474771.0,18271.0,12846.4,11987.5,13164.75,11927.6
1490,1490,1593225534938.0,6744.0,10928.2,11829.333333333334,11869.625,12121.7
1491,1491,1593225595069.0,3534.0,10016.6,9695.833333333334,10275.375,11559.6
1492,1492,1593225655236.0,19780.0,10936.6,11643.833333333334,11786.25,11827.1
1493,1493,1593225715405.0,13128.0,12291.4,11301.833333333334,11385.375,11511.1
1494,1494,1593225775575.0,8905.0,10418.2,11727.0,11487.0,11632.3
1495,1495,1593225835696.0,15884.0,12246.2,11329.166666666666,11575.0,11587.2
1496,1496,1593225895865.0,16293.0,14798.0,12920.666666666666,12817.375,12407.3
1497,1497,1593225956032.0,31213.0,17084.6,17533.833333333332,14435.125,14010.6
1498,1498,1593226016202.0,18489.0,18156.8,17318.666666666668,15903.25,15224.1
1499,1499,1593226076372.0,30862.0,22548.2,20274.333333333332,19319.25,16483.2
1500,1500,1593226136543.0,12673.0,21906.0,20902.333333333332,18430.875,17076.1
1501,1501,1593226196695.0,19351.0,22517.6,21480.166666666668,19208.75,18657.8
1502,1502,1593226256854.0,6924.0,17659.8,19918.666666666668,18961.125,17372.2
1503,1503,1593226317022.0,6450.0,15252.0,15791.5,17781.875,16704.4
1504,1504,1593226377192.0,19324.0,12944.4,15930.666666666666,18160.75,17746.3
1505,1505,1593226437386.0,13534.0,13116.6,13042.666666666666,15950.875,17511.3
1506,1506,1593226497556.0,8503.0,10947.0,12347.666666666666,14702.625,16732.3
1507,1507,1593226557736.0,15264.0,12615.0,11666.5,12752.875,15137.4
1508,1508,1593226617912.0,3781.0,12081.2,11142.666666666666,11641.375,13666.6
1509,1509,1593226678074.0,18520.0,11920.4,13154.333333333334,11537.5,12432.4
1510,1510,1593226738231.0,8372.0,10888.0,11329.0,11718.5,12002.3
1511,1511,1593226798487.0,14408.0,12069.0,11474.666666666666,12713.25,11508.0
1512,1512,1593226871440.0,7922.0,10600.6,11377.833333333334,11288.0,11607.8
1513,1513,1593226995325.0,23173.0,14479.0,12696.0,12492.875,13280.1
1514,1514,1593227055484.0,15871.0,13949.2,14711.0,13413.875,12934.8
1515,1515,1593227115654.0,8664.0,14007.6,13068.333333333334,12588.875,12447.8
1516,1516,1593227175842.0,15699.0,14265.8,14289.5,14078.625,13167.4
1517,1517,1593227236001.0,6740.0,14029.4,13011.5,12606.125,12315.0
1518,1518,1593227296121.0,17633.0,12921.4,14630.0,13763.75,13700.2
1519,1519,1593227356306.0,6740.0,11095.2,11891.166666666666,12805.25,12522.2
1520,1520,1593227416476.0,14070.0,12176.4,11591.0,13573.75,13092.0
1521,1521,1593227476644.0,10590.0,11154.6,11912.0,12000.875,12710.2
1522,1522,1593227536813.0,13534.0,12513.4,11551.166666666666,11708.75,13271.4
1523,1523,1593227596963.0,7450.0,10476.8,11669.5,11557.0,11699.1
1524,1524,1593227657130.0,15789.0,12286.6,11362.166666666666,11568.25,11690.9
1525,1525,1593227717296.0,6272.0,10727.0,11284.166666666666,11509.75,11451.7
1526,1526,1593227777461.0,16163.0,11841.6,11633.0,11326.0,11498.1
1527,1527,1593227837628.0,9939.0,11122.6,11524.5,11725.875,11818.0
1528,1528,1593227897790.0,21451.0,13922.8,12844.0,12648.5,12199.8
1529,1529,1593227957959.0,7049.0,12174.8,12777.166666666666,12205.875,12230.7
1530,1530,1593228018126.0,14984.0,13917.2,12643.0,12387.125,12322.1
1531,1531,1593228078296.0,9415.0,12567.6,13166.833333333334,12632.75,12204.6
1532,1532,1593228138464.0,15135.0,13606.8,12995.5,12551.0,12364.7
1533,1533,1593228198625.0,9652.0,11247.0,12947.666666666666,12973.5,12584.9
1534,1534,1593228258778.0,14517.0,12740.6,11792.0,12767.75,12457.7
1535,1535,1593228318935.0,6272.0,10998.2,11662.5,12309.375,12457.7
1536,1536,1593228379101.0,19926.0,13100.4,12486.166666666666,12118.75,12834.0
1537,1537,1593228439271.0,6740.0,11421.4,12040.333333333334,12080.125,12514.1
1538,1538,1593228499433.0,16301.0,12751.2,12234.666666666666,12244.75,11999.1
1539,1539,1593228559603.0,10134.0,11874.6,12315.0,12334.625,12307.6
1540,1540,1593228619757.0,13066.0,13233.4,12073.166666666666,12076.0,12115.8
1541,1541,1593228679914.0,9748.0,11197.8,12652.5,12088.0,12149.1
1542,1542,1593228740028.0,13783.0,12606.4,11628.666666666666,11996.25,12013.9
1543,1543,1593228800156.0,6268.0,10599.8,11550.0,11995.75,11675.5
1544,1544,1593228860280.0,25297.0,13632.4,13049.333333333334,12667.125,12753.5
1545,1545,1593228920449.0,6270.0,12273.2,12405.333333333334,12608.375,12753.3
1546,1546,1593228980608.0,14782.0,13280.0,12691.333333333334,12418.5,12238.9
1547,1547,1593229040776.0,9247.0,12372.8,12607.833333333334,12307.625,12489.6
1548,1548,1593229100963.0,14969.0,14113.0,12805.5,12545.5,12356.4
1549,1549,1593229161135.0,7022.0,10458.0,12931.166666666666,12204.75,12045.2
1550,1550,1593229221301.0,13066.0,11817.2,10892.666666666666,12115.125,12045.2
1551,1551,1593229281472.0,10134.0,10887.6,11536.666666666666,12598.375,12083.8
1552,1552,1593229341641.0,14852.0,12008.6,11548.333333333334,11292.75,12190.7
1553,1553,1593229401806.0,10722.0,11159.2,11794.166666666666,11849.25,12636.1
1554,1554,1593229461970.0,20433.0,13841.4,12704.833333333334,12555.625,12149.7
1555,1555,1593229522140.0,18667.0,14961.6,14645.666666666666,13733.125,13389.4
1556,1556,1593229582308.0,35892.0,20113.2,18450.0,16348.5,15500.4
1557,1557,1593229642453.0,12536.0,19650.0,18850.333333333332,17037.75,15829.3
1558,1558,1593229702622.0,31923.0,23890.2,21695.5,19394.875,17524.7
1559,1559,1593229762837.0,11643.0,22132.2,21849.0,19583.5,17986.8
1560,1560,1593229823116.0,16020.0,21602.8,21113.5,19729.5,18282.2
1561,1561,1593229883301.0,7022.0,15828.8,19172.666666666668,19267.0,17971.0
1562,1562,1593229943472.0,12606.0,15842.8,15291.666666666666,18288.625,17746.4
1563,1563,1593230003670.0,10134.0,11485.0,14891.333333333334,17222.0,17687.6
1564,1564,1593230063841.0,15554.0,12267.2,12163.166666666666,14679.75,17199.7
1565,1565,1593230123977.0,9174.0,10898.0,11751.666666666666,14259.5,16250.4
1566,1566,1593230184130.0,16194.0,12732.4,11780.666666666666,12293.375,14280.6
1567,1567,1593230244300.0,6268.0,11464.8,11655.0,11621.5,13653.8
1568,1568,1593230304455.0,17588.0,12955.6,12485.333333333334,11817.5,12220.3
1569,1569,1593230364624.0,6742.0,11193.2,11920.0,11782.5,11730.2
1570,1570,1593230424813.0,16321.0,12622.6,12047.833333333334,12246.875,11760.3
1571,1571,1593230484984.0,8468.0,11077.4,11930.166666666666,12038.625,11904.9
1572,1572,1593230545196.0,13791.0,12582.0,11529.666666666666,11818.25,12023.4
1573,1573,1593230605365.0,8901.0,10844.6,11968.5,11784.125,11900.1
1574,1574,1593230666467.0,15785.0,12653.2,11668.0,11733.0,11923.2
1575,1575,1593230726729.0,7898.0,10968.6,11860.666666666666,11936.75,11795.6
1576,1576,1593230787002.0,14888.0,12252.6,11621.833333333334,11599.25,11665.0
1577,1577,1593230847154.0,6268.0,10748.0,11255.166666666666,11540.0,11665.0
1578,1578,1593230907556.0,16689.0,12305.6,11738.166666666666,11586.0,11575.1
1579,1579,1593230967692.0,6268.0,10402.2,11299.333333333334,11311.0,11527.7
1580,1580,1593231027862.0,16612.0,12145.0,11437.166666666666,11663.625,11556.8
1581,1581,1593231088031.0,7827.0,10732.8,11425.333333333334,11529.375,11492.7
1582,1582,1593231148187.0,15135.0,12506.2,11466.5,11448.125,11627.1
1583,1583,1593231208362.0,10919.0,11352.2,12241.666666666666,11825.75,11828.9
1584,1584,1593231268532.0,14949.0,13088.4,11951.666666666666,11833.375,11745.3
1585,1585,1593231328689.0,8372.0,11440.4,12302.333333333334,12096.375,11792.7
1586,1586,1593231388856.0,16949.0,13264.8,12358.5,12128.875,11998.8
1587,1587,1593231448995.0,14379.0,13113.6,13450.5,13142.75,12809.9
1588,1588,1593231509164.0,17242.0,14378.2,13801.666666666666,13221.5,12865.2
1589,1589,1593231569333.0,7132.0,12814.8,13170.5,13134.625,12951.6
1590,1590,1593231629503.0,17267.0,14593.8,13556.833333333334,13401.125,13017.1
1591,1591,1593231689672.0,7932.0,12790.4,13483.5,13027.75,13027.6
1592,1592,1593231749844.0,16038.0,13122.2,13331.666666666666,13163.875,13117.9
1593,1593,1593231810014.0,6742.0,11022.2,12058.833333333334,12960.125,12700.2
1594,1594,1593231870177.0,14202.0,12436.2,11552.166666666666,12616.75,12625.5
1595,1595,1593231930350.0,9650.0,10912.8,11971.833333333334,12025.625,12753.3
1596,1596,1593231990548.0,15465.0,12419.4,11671.5,11803.5,12604.9
1597,1597,1593232050760.0,7449.0,10701.6,11591.0,11843.125,11911.9
1598,1598,1593232110998.0,15575.0,12468.2,11513.833333333334,11631.625,11745.2
1599,1599,1593232171175.0,6513.0,10930.4,11475.666666666666,11454.25,11683.3
1600,1600,1593232231516.0,16324.0,12265.2,11829.333333333334,11490.0,11589.0
1601,1601,1593232291683.0,8468.0,10865.8,11632.333333333334,11705.75,11642.6
1602,1602,1593232351853.0,13373.0,12050.6,11283.666666666666,11602.125,11376.1
1603,1603,1593232412024.0,9116.0,10758.8,11561.5,11535.375,11613.5
1604,1604,1593232472195.0,14856.0,12427.4,11441.666666666666,11459.25,11678.9
1605,1605,1593232532363.0,7922.0,10747.0,11676.5,11518.375,11506.1
1606,1606,1593232592532.0,13604.0,11774.2,11223.166666666666,11272.0,11320.0
1607,1607,1593232652700.0,6544.0,10408.4,10902.5,11275.875,11229.5
1608,1608,1593232712868.0,18147.0,12214.6,11698.166666666666,11503.75,11486.7
1609,1609,1593232773041.0,6268.0,10497.0,11223.5,11228.75,11462.2
1610,1610,1593232833163.0,17060.0,12324.6,11590.833333333334,11689.625,11535.8
1611,1611,1593232893332.0,6985.0,11000.8,11434.666666666666,11423.25,11387.5
1612,1612,1593232953500.0,13164.0,12324.8,11361.333333333334,11211.75,11366.6
1613,1613,1593233013664.0,9752.0,10645.8,11896.0,11440.5,11430.2
1614,1614,1593233073832.0,20657.0,13523.6,12314.333333333334,12322.125,12010.3
1615,1615,1593233133996.0,19934.0,14098.4,14592.0,13995.875,13211.5
1616,1616,1593233194164.0,31739.0,19049.2,17038.5,15694.875,15025.0
1617,1617,1593233254355.0,10574.0,18531.2,17636.666666666668,16233.125,15428.0
1618,1618,1593233314496.0,38326.0,24246.0,21830.333333333332,18891.375,17445.9
1619,1619,1593233374664.0,11584.0,22431.4,22135.666666666668,19466.25,17977.5
1620,1620,1593233434792.0,17417.0,21928.0,21595.666666666668,19997.875,18013.2
1621,1621,1593233494960.0,6920.0,16964.2,19426.666666666668,19643.875,18006.7
1622,1622,1593233555116.0,16299.0,18109.2,16853.333333333332,19099.125,18320.2
1623,1623,1593233615291.0,8165.0,12077.0,16451.833333333332,17628.0,18161.5
1624,1624,1593233675465.0,15607.0,12881.6,12665.333333333334,15611.5,17656.5
1625,1625,1593233735629.0,9178.0,11233.8,12264.333333333334,15437.0,16580.9
1626,1626,1593233795799.0,14626.0,12775.0,11799.166666666666,12474.5,14869.6
1627,1627,1593233855928.0,7255.0,10966.2,11855.0,11933.375,14537.7
1628,1628,1593233916124.0,17706.0,12874.4,12089.5,11969.5,12475.7
1629,1629,1593233976292.0,6742.0,11101.4,11852.333333333334,11947.25,11991.5
1630,1630,1593234036461.0,14244.0,12114.6,11625.166666666666,11690.375,11674.2
1631,1631,1593234096608.0,8468.0,10883.0,11506.833333333334,11728.25,11829.0
1632,1632,1593234156752.0,14597.0,12351.4,11502.0,11602.0,11658.8
1633,1633,1593234216916.0,8909.0,10592.0,11777.666666666666,11568.375,11733.2
1634,1634,1593234277084.0,17838.0,12811.2,11799.666666666666,11969.875,11956.3
1635,1635,1593234337252.0,7693.0,11501.0,11958.166666666666,12024.625,11807.8
1636,1636,1593234397422.0,13636.0,12534.6,11856.833333333334,11515.875,11708.8
1637,1637,1593234457582.0,8000.0,11215.2,11778.833333333334,11673.125,11783.3
1638,1638,1593234517740.0,15063.0,12446.0,11856.5,11775.5,11519.0
1639,1639,1593234577908.0,6740.0,10226.4,11495.0,11559.5,11518.8
1640,1640,1593234638078.0,21031.0,12894.0,12027.166666666666,12363.75,12197.5
1641,1641,1593234698238.0,7829.0,11732.6,12049.833333333334,12228.75,12133.6
1642,1642,1593234758404.0,13326.0,12797.8,11998.166666666666,11664.75,12006.5
1643,1643,1593234818570.0,9752.0,11735.6,12290.166666666666,11922.125,12090.8
1644,1644,1593234878711.0,14193.0,13226.2,12145.166666666666,11991.75,11726.3
1645,1645,1593234938880.0,7450.0,10510.0,12263.5,11923.0,11702.0
1646,1646,1593234999050.0,16681.0,12280.4,11538.5,12125.25,12006.5
1647,1647,1593235059219.0,13749.0,12365.0,12525.166666666666,13001.375,12581.4
1648,1648,1593235119363.0,14959.0,13406.4,12797.333333333334,12242.375,12571.0
1649,1649,1593235179532.0,8607.0,12289.2,12606.5,12339.625,12757.7
1650,1650,1593235239705.0,16642.0,14127.6,13014.666666666666,12754.125,12318.8
1651,1651,1593235300276.0,6923.0,12176.0,12926.833333333334,12400.5,12228.2
1652,1652,1593235360759.0,17323.0,12890.8,13033.833333333334,12791.75,12627.9
1653,1653,1593235421343.0,7920.0,11483.0,12062.333333333334,12850.5,12444.7
1654,1654,1593235481609.0,15860.0,12933.6,12212.5,12747.875,12611.4
1655,1655,1593235541777.0,9368.0,11478.8,12339.333333333334,12200.25,12803.2
1656,1656,1593235601917.0,14129.0,12920.0,11920.5,12096.5,12548.0
1657,1657,1593235662088.0,6268.0,10709.0,11811.333333333334,11804.125,11799.9
1658,1658,1593235722256.0,18333.0,12791.6,11979.666666666666,12015.5,12137.3
1659,1659,1593235782425.0,6983.0,11016.2,11823.5,12023.0,11974.9
1660,1660,1593235842608.0,16585.0,12459.6,11944.333333333334,11930.75,11969.2
